,Name,User_name,Date,Content,Comments,Forward,Like,language,1,Restaurant
682,Thor the Cat ,@NoseaspendejoRs·2022年12月24日,2022-12-24,The Russian consulate in New York City! @ New York City https://instagram.com/p/CmkIA2AvxHs/?igshid=YTgzYjQ4ZTY=…,,,,11,en,The Consulate 
683,Hungary in Toronto & Vancouver,@Hungary_Toronto·2022年12月24日,2022-12-24,"Áldott békés karácsonyi ünnepeket kíván Magyarország torontói főkonzulátusa és vancouveri alkunzulátusa.Merry Christmas from the Consulate General in Toronto, and Vice Consulate in Vancouver.",,,,79,hu,The Consulate 
684,ahmad,@ahmad10N_·2022年12月24日,2022-12-24,is it just me or is everyone seeing a lot of ads from the US Consulate General Pakistan here on twitter?,,,,23,en,The Consulate 
685,Jack White ,@WriterJackWhite·2022年12月24日,2022-12-24,Did Maria Pavlova Russian wife of Hamburg terror cell who was Atta’s best friend know Russian FSB agent Dimitry Kovtun who was based in Hamburg for the same time period 1996-2001 as the Hamburg terror cell? They both would have had connections to the Russian Consulate in Hamburg,1,5,9,645,en,The Consulate 
686,Alan Duncan,@Alanduncan2469·2022年12月24日,2022-12-24,Isis want to thank you for rehousing them and helping them return to  via the  consulate in,,1,1,17,en,The Consulate 
687,SASS-Ecuador,@EcuadorSass·2022年12月24日,2022-12-24,"Napoleon was good for the Jews."" In countries that Napoleon Bonaparte's ensuing Consulate and French Empire conquered during the Napoleonic Wars, he emancipated the Jews and introduced other ideas of freedom from the French Revolution""",1,,3,31,en,The Consulate 
688,eli,@meleeideologue·2022年12月24日,2022-12-24,we of the negro consulate will not be taking quebec,,,2,288,en,The Consulate 
689,Consulate General of Belgium in New York,@BelgiuminNY·2022年12月24日,2022-12-24,From the entire Consulate General team in New York... Happy Holidays!@filipvdbulcke@BelgiumintheUSA@BelgiumMFA,,1,12,"1,497",en,The Consulate 
690,Maritza Carrington,@MaritzaCarring4·2022年12月24日,2022-12-24,"To The German General Consulate of Germany, Merry Christmas from Maritza & Roberto.",,,,18,en,The Consulate 
691,شاخ شاخو,@shakh_shakho·2022年12月24日,2022-12-24,We Iranians around the world have repeatedly asked the authorities of the countries The only way to overthrow the Islamic Republic is to close the consulate and expel its employees and their families from European countries and,,,3,133,en,The Consulate 
692,Engaged MFL Teacher,@engaged_teacher·2022年12月24日,2022-12-24,"I would give the Spanish Consulate a call, just to be on the safe side. Hope every students will be able to travel and enjoy the trip together. Good luck!https://exteriores.gob.es/Embajadas/londres/en/Paginas/index.aspx…",,,,26,en,The Consulate 
693,NaughtyByNurture,@droidyoulookin4·2022年12月24日,2022-12-24,"Sales of Tunes in Derby plummeted.A Tune and a Consulate fag, the perfect cold remedy.",,,1,6,en,The Consulate 
694,Steven Brown,@AttyStevenBrown·2022年12月24日,2022-12-24,"An invalid point. The people seeking visas at the consulate are, for the most part, already approved or qualified. The work is already done for those going for stamping. 221g and AP just hurt the individuals who are separated from families and the businesses that are hiring them",1,,1,237,en,The Consulate 
695,#hupahupalerona,@ntshalengmorago·2022年12月24日,2022-12-24,Time to contact the Bots High Commission or the consulate in JHB.  DM If you haven’t yet,,,,149,en,The Consulate 
696,J.Serge Sasseville (il/lui-he/him),@SergeSasseville·2022年12月24日,2022-12-24,"On Christmas Eve and in a polar cold, our daily ritual in front of @consulate_of. A new Russian bombing killed at least 7 people and injured 58 people today in the centre of Kherson, a horrific act of terror on a December 24th #SlavaUkraini #StandWithUkraine",,,1,171,en,The Consulate 
697,TemiTopeOmoEkiti,@topeomoekiti·2022年12月24日,2022-12-24,Working as a QC Engineer for the construction of US consulate at Eko Atlantic inside Tinubu's Lagos,3,1,13,972,en,The Consulate 
698,Consulate General of France in Louisiana ,@FranceLouisiana·2022年12月24日,2022-12-24,"The Consulate General of France in Louisiana wishes you a Merry Christmas and happy holidays!Our office will reopen on Tuesday December 27th, 2022.",2,8,22,"1,582",en,The Consulate 
699,Abrar H Hashmi,@abrarhashmi88·2022年12月24日,2022-12-24,Wish all friends and - diaspora across southern USA Happy holidays. Marked Christmas at the  Consulate General.Reps of Pakistani Christian community & elders joined in the cake cutting ceremony #MerryChristmas @Pakinhouston @PakinUSA @ForeignOfficePk @PakAmFriendsATL,3,5,26,"1,787",en,The Consulate 
700,Bukky Shonibare,@BukkyShonibare·2022年12月24日,2022-12-24,"Last week Thursday, December 15, in Lagos, I was one of the panelists at the second Ambassador Walter Carrington Annual Symposium hosted by the Carrington Fellowship of the United States Consulate, Lagos, Nigeria....",2,8,57,"8,584",en,The Consulate 
701,U.S. Consulate General Erbil,@USCGERBIL·2022年12月24日,2022-12-24,"A very Merry #Christmas to our dear followers and friends, from all of us at the U.S. Consulate General in #Erbil. We wish you a joyful holiday season!",2,2,42,"2,723",en,The Consulate 
702,日深,@midori_miri·2022年12月24日,2022-12-24,"This is #BBCChinese Consulate-General Officials Disrupt Hong Kong People's Demonstration against Chinese government and Commit Violence = Manchester, EnglandThe thing to remember is this is an act of violence by Chinese official, not civilian.",,,,58,en,The Consulate 
703,Saffa_unique,@unique_saffa·2022年12月24日,2022-12-24,Does anyone know whars going on with the #AussieCossack? He is still stuck in the Russian consulate or did he escape to Russia yet?,1,1,3,301,en,The Consulate 
704,HaitiInfoProj,@HaitiInfoProj·2022年12月24日,2022-12-24,"Even as Abinader wages a racist war against #Haiti's citizens in the #DominicanRepublic, we are reminded: ""The Dominican Consulate in Haiti made over US$64 million between 2015-2022 issuing visas to Haitians."" That's over US$9 million per year! https://leplacentin.com/single-post/14",1,9,16,"2,042",en,The Consulate 
705,Gemstone Consultants,@gemstonecons·2022年12月24日,2022-12-24,Are you planning to study in USA? U.S Consulate has started issuing the Visa for May 2023 Intake. Grab the opportunity Now. Get in touch with Gemstone Consultants now at 9896731367 for more details.,,,1,20,en,The Consulate 
706,France in Toronto ,@francetoronto·2022年12月24日,2022-12-24,Happy Holidays from the Consulate team Joyeuses Fêtes à tous !,1,6,34,"3,410",fr,The Consulate 
707,US Consulate Leipzig,@USConsLeipzig·2022年12月24日,2022-12-24,Frohe Feiertage vom Team des US-Generalkonsulats Leipzig! Wir wünschen Ihnen und Ihren Lieben gesunde und friedliche Weihnachten. ***Happy Holidays from the U.S. Consulate General Leipzig team! We wish you and your loved ones a healthy and peaceful Christmas.,1,3,9,751,de,The Consulate 
708,Israel in Boston,@IsraelinBoston·2022年12月24日,2022-12-24,The Consulate General of Israel to New England is wishing you and your families a Merry Christmas!,,1,2,123,en,The Consulate 
709,Shakib Shadman,@Shakib_Shadman·2022年12月24日,2022-12-24,"We, the Bangladeshis are highly interested to strengthen the bilateral economic activities between us. Therefore, we're cordially requesting the Argentina Government to provide us required amount of land to establish a Bangladeshi Embassy/Consulate to smooth the exchanges.",,,,56,en,The Consulate 
710,The Flavor of MTG,@GatheringFlavor·2022年12月24日,2022-12-24,"Even now, Shaila's descendants proudly occupy the greenway that she refused to relinquish to the Consulate.Sage of Shaila's ClaimArt by Howard Lyon",,,,45,en,The Consulate 
711,German Consulate General Karachi,@GermanyinKHI·2022年12月24日,2022-12-24,"The team of Consulate General wishes all our followers a #happy #festiveseason, #MerryChristmas & a #happyNewyear2023 The Consulate General will be close on Monday, Dec 26.#Happyholidays! #weihnachten #zweiterweihnachtstag #christmas #feiertag #geschlossen #frohefesttage",1,1,23,910,en,The Consulate 
712,Aamir Ansari,@aamir0151·2022年12月24日,2022-12-24,"my application was never processed by VFS Mumbai to the consulate. After registration the entries of my application just vanished from your system due to technical error. This was told to me by your executive. So, how is the embassy responsible. @GermanyinIndia @GermanyinMumbai",,,,37,en,The Consulate 
713,Dhinakaran,@Dharmapurinerd·2022年12月24日,2022-12-24,Then blame the white admission officers and the white consulate officers for allowing more Brahmins and lesser Sudras . You defacto ban Brahmins from most government jobs and PSU’s and why are you surprised they all flee to America then ?,,,,69,en,The Consulate 
714,B2B Sales for Duoyu 多裕B2B销售代表,@DuoyuB2B·2022年12月24日,2022-12-24,"""The outcome of these operations is that “staff of targeted politicians provide advice on China-related issues” to the Chinese consulate. Other network operators handle financing and attempt to recruit Canadian politicians:",,,,13,en,The Consulate 
715,Yves,@YvesUitGent·2022年12月24日,2022-12-24,"Two women were shot dead and a third seriously injured when three armed men attacked a bus from South Africa to Zimbabwe yesterday in the Bela Bela district of Limpopo province in South Africa, and now the #Zimbabwean Consulate in Johannesburg has asked the",1,,,201,en,The Consulate 
716,Defend Kurdistan - International,@InfoDefendK·2022年12月24日,2022-12-24,"#Venice The facade of the Swedish consulate was dirtied with red paint and the words Erdogan terrorist appeared on the opposite side of the canal. Sweden has chosen to make the Kurds pay the cost of joining NATO, in the guilty silences from all other member states.",1,,,130,en,The Consulate 
717,John Reddick,@John_Reddick·2022年12月24日,2022-12-24,"Those French leaders did not belong to the same government as the French Republicans; the US government owed nothing to revolutionary France, but to the Royal French government which it attacked. The government which sold Louisiana was a third government yet, the Consulate...",1,,,82,en,The Consulate 
718,The International Magazine,@TheIntlMagz·2022年12月24日,2022-12-24,"#Athens  | Greek police attacked the #Kurds demonstrating in Athens in protest of the armed assault on the Kurdish Cultural Center in Paris, France. The attack happened in front of the Greek parliament and directly across from the French Consulate.Video Credit: Vedat Yeler",2,69,175,1.6万,en,The Consulate 
719,Jo sóc jo 1312,@txellblanxer·2022年12月24日,2022-12-24,@AnaKasparian@cenkuygur@johniadarolaThe USA Consulate in Barcelona explains how is Christmas in Catalonia. Worth a watch. Merry Christmas or holiday for you and all the team.,,,1,18,en,The Consulate 
720,UKinSaudiArabia ,@UKinSaudiArabia·2022年12月24日,2022-12-24,Christmas greetings from the British Embassy in Riyadh and British Consulate General Jeddah!,1,2,9,"4,280",en,The Consulate 
721,omotoyosi,@omotoyositysi·2022年12月24日,2022-12-24,continues to lie to your self. Go to Google and atleast do a quick survey instead of displaying ignorance. The project must really be a bad one for American government to be building the biggest consulate in Africa there .,,,,9,en,The Consulate 
722,USConsulateFrankfurt,@usconsfrankfurt·2022年12月24日,2022-12-24,We from the U.S. Consulate General in Frankfurt wish you Happy Holidays - wherever and however you might celebrate! What is your favorite tradition? Share in the comments below!,1,,12,490,en,The Consulate 
723,Ayush,@ayushah_·2022年12月24日,2022-12-24,A friend got a slot at the US Consulate in Singapore. Slot availability seems better there. Will add a 50k INR expense of traveling to S'pore but if urgent seems like the best option!,,,1,207,en,The Consulate 
724,シェリー | Sherry @休載中,@Sherry___KK·2022年12月24日,2022-12-24,The French Consulate in Hong Kong posted a video about “Tarte Tatin Yule Log”I wanna try this thing if it’s real!!!,1,,6,228,en,The Consulate 
725,Nicolette10LUsnQ,@LNicolette10·2022年12月24日,2022-12-24,Napoleon's Paris: A Guide to the Napoleonic Sites of the Consulate and First French Empire 1799–1815 M8WLAQDhttps://amazon.com/dp/B086CDLRFD?tag=cobyjordon31-20…,,,,11,en,The Consulate 
726,kazhal Hamarashid,@kazhalh·2022年12月24日,2022-12-24,A protest organized by the Toronto Kurdish Community Centre for tomorrow at the #French consulate from 4pm.,,1,4,523,en,The Consulate 
